CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2021-44949,True,True,CWE-639,CWE-639,CWE-639,,,True,True,1.0,1.0,1.0
CVE-2021-44956,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-44988,True,True,CWE-770,CWE-770,CWE-770,,,True,True,1.0,1.0,1.0
CVE-2021-45005,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45025,True,True,CWE-315,CWE-315,CWE-315,,,True,True,1.0,1.0,1.0
CVE-2021-45035,True,True,CWE-295,CWE-295,CWE-295,,,True,True,1.0,1.0,1.0
CVE-2021-45036,True,True,CWE-836,CWE-836,CWE-836,,,True,True,1.0,1.0,1.0
CVE-2021-45046,True,True,CWE-917,CWE-917,CWE-917,,,True,True,1.0,1.0,1.0
CVE-2021-45078,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45081,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-45083,True,True,CWE-276,CWE-276,CWE-276,,,True,True,1.0,1.0,1.0
CVE-2021-45097,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-45116,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-45258,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45289,True,True,CWE-223,CWE-223,CWE-223,,,True,True,1.0,1.0,1.0
CVE-2021-45327,True,True,CWE-650,CWE-650,CWE-650,,,True,True,1.0,1.0,1.0
CVE-2021-45417,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45419,True,True,CWE-345,CWE-345,CWE-345,,,True,True,1.0,1.0,1.0
CVE-2021-45421,True,True,CWE-548,CWE-548,CWE-548,,,True,True,1.0,1.0,1.0
CVE-2021-45427,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-45446,True,True,CWE-548;CWE-281,CWE-281;CWE-548,,CWE-548;CWE-281,CWE-281;CWE-548,False,False,0.0,0.0,0
CVE-2021-45458,True,True,CWE-321;CWE-1204,CWE-1204;CWE-321,,CWE-321;CWE-1204,CWE-1204;CWE-321,False,False,0.0,0.0,0
CVE-2021-45462,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2021-45470,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-45475,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-45477,True,True,CWE-233,CWE-233,CWE-233,,,True,True,1.0,1.0,1.0
CVE-2021-45478,True,True,CWE-233,CWE-233,CWE-233,,,True,True,1.0,1.0,1.0
CVE-2021-45484,True,True,CWE-338,CWE-338,CWE-338,,,True,True,1.0,1.0,1.0
CVE-2021-45487,True,True,CWE-330,CWE-330,CWE-330,,,True,True,1.0,1.0,1.0
CVE-2021-45488,True,True,CWE-330,CWE-330,CWE-330,,,True,True,1.0,1.0,1.0
CVE-2021-45489,True,True,CWE-338,CWE-338,CWE-338,,,True,True,1.0,1.0,1.0
CVE-2021-45492,True,True,CWE-278;CWE-427,CWE-427;CWE-278,,CWE-278;CWE-427,CWE-427;CWE-278,False,False,0.0,0.0,0
CVE-2021-45512,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-45573,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45604,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45605,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45606,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45607,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45636,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45637,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45638,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45687,True,True,CWE-787;CWE-1286,CWE-1286;CWE-787,,CWE-787;CWE-1286,CWE-1286;CWE-787,False,False,0.0,0.0,0
CVE-2021-45696,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-45709,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-45710,True,True,CWE-787;CWE-362,CWE-362;CWE-787,,CWE-787;CWE-362,CWE-362;CWE-787,False,False,0.0,0.0,0
CVE-2021-45830,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45832,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2021-45833,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45841,True,True,CWE-798;CWE-1392,CWE-1392;CWE-798,,CWE-798;CWE-1392,CWE-1392;CWE-798,False,False,0.0,0.0,0
CVE-2021-45863,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45896,True,True,CWE-863;CWE-472,CWE-472;CWE-863,,CWE-863;CWE-472,CWE-472;CWE-863,False,False,0.0,0.0,0
CVE-2021-45907,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45908,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45909,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45910,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45911,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45916,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-45918,True,True,CWE-1284;CWE-122,CWE-1284;CWE-122,,CWE-1284;CWE-122,CWE-1284;CWE-122,False,False,0.0,0.0,0
CVE-2021-45926,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45927,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45932,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45933,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45934,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45935,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45936,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45937,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45938,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45939,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45940,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45941,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45942,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45943,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45948,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45949,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-45958,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45972,True,True,CWE-1284;CWE-121,CWE-1284;CWE-121,,CWE-1284;CWE-121,CWE-1284;CWE-121,False,False,0.0,0.0,0
CVE-2021-45988,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45989,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45991,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45992,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45993,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45994,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45995,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45996,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-45997,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46020,True,True,CWE-822,CWE-822,CWE-822,,,True,True,1.0,1.0,1.0
CVE-2021-46023,True,True,CWE-822,CWE-822,CWE-822,,,True,True,1.0,1.0,1.0
CVE-2021-46050,True,True,CWE-770,CWE-770,CWE-770,,,True,True,1.0,1.0,1.0
CVE-2021-46153,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-46154,True,True,CWE-20;CWE-457;CWE-1284;CWE-126;CWE-121,CWE-457;CWE-121;CWE-20;CWE-1284;CWE-126,,CWE-20;CWE-457;CWE-1284;CWE-126;CWE-121,CWE-457;CWE-121;CWE-20;CWE-1284;CWE-126,False,False,0.0,0.0,0
CVE-2021-46155,True,True,CWE-126;CWE-1284;CWE-121;CWE-20,CWE-1284;CWE-121;CWE-20;CWE-126,,CWE-126;CWE-1284;CWE-121;CWE-20,CWE-1284;CWE-121;CWE-20;CWE-126,False,False,0.0,0.0,0
CVE-2021-46157,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-46158,True,True,CWE-1284;CWE-121,CWE-1284;CWE-121,,CWE-1284;CWE-121,CWE-1284;CWE-121,False,False,0.0,0.0,0
CVE-2021-46238,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46262,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46263,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46264,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46265,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46270,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-46304,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-46321,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46324,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46325,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46334,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46362,True,True,CWE-1336,CWE-1336,CWE-1336,,,True,True,1.0,1.0,1.0
CVE-2021-46379,True,True,CWE-601,CWE-601,CWE-601,,,True,True,1.0,1.0,1.0
CVE-2021-46393,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46394,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46408,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46474,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46475,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46477,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46478,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46480,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46482,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46483,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46505,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2021-46507,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2021-46509,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2021-46518,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46519,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46520,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46522,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46523,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46524,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46527,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46559,True,True,CWE-345,CWE-345,CWE-345,,,True,True,1.0,1.0,1.0
CVE-2021-46598,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-46687,True,True,CWE-359,CWE-359,CWE-359,,,True,True,1.0,1.0,1.0
CVE-2021-46699,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-46744,True,True,CWE-203;CWE-327,CWE-327;CWE-203,,CWE-203;CWE-327,CWE-327;CWE-203,False,False,0.0,0.0,0
CVE-2021-46767,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-46768,True,True,CWE-125;CWE-20,CWE-125;CWE-20,,CWE-125;CWE-20,CWE-125;CWE-20,False,False,0.0,0.0,0
CVE-2021-46779,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-46784,True,True,CWE-617,CWE-617,CWE-617,,,True,True,1.0,1.0,1.0
CVE-2021-46791,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-46814,True,True,CWE-787;CWE-125,CWE-125;CWE-787,,CWE-787;CWE-125,CWE-125;CWE-787,False,False,0.0,0.0,0
CVE-2021-46822,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-46823,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-46825,True,True,CWE-444,CWE-444,CWE-444,,,True,True,1.0,1.0,1.0
CVE-2021-46828,True,True,CWE-755;CWE-835,CWE-835;CWE-755,,CWE-755;CWE-835,CWE-835;CWE-755,False,False,0.0,0.0,0
CVE-2021-46829,True,True,CWE-190;CWE-122,CWE-190;CWE-122,,CWE-190;CWE-122,CWE-190;CWE-122,False,False,0.0,0.0,0
CVE-2021-46848,True,True,CWE-193;CWE-125,CWE-125;CWE-193,,CWE-193;CWE-125,CWE-125;CWE-193,False,False,0.0,0.0,0
CVE-2021-46850,True,True,CWE-88,CWE-88,CWE-88,,,True,True,1.0,1.0,1.0
CVE-2021-46877,True,True,CWE-789,CWE-789,CWE-789,,,True,True,1.0,1.0,1.0
CVE-2022-0005,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2022-0013,True,True,CWE-538,CWE-538,CWE-538,,,True,True,1.0,1.0,1.0
CVE-2022-0019,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-0021,True,True,CWE-532;CWE-522,CWE-522;CWE-532,,CWE-532;CWE-522,CWE-532;CWE-522,False,False,0.0,0.0,0
CVE-2022-0022,True,True,CWE-916,CWE-916,CWE-916,,,True,True,1.0,1.0,1.0
CVE-2022-0027,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-0028,True,True,CWE-406,CWE-406,CWE-406,,,True,True,1.0,1.0,1.0
CVE-2022-0030,True,True,CWE-290,CWE-290,CWE-290,,,True,True,1.0,1.0,1.0
CVE-2022-0073,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-0093,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-0096,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0098,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0099,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0100,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0101,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0102,True,True,CWE-843;CWE-122,CWE-843;CWE-122,,CWE-843;CWE-122,CWE-843;CWE-122,False,False,0.0,0.0,0
CVE-2022-0103,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0104,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0105,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0106,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0107,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0110,True,True,CWE-1021,CWE-1021,CWE-1021,,,True,True,1.0,1.0,1.0
CVE-2022-0117,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-0121,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-0124,True,True,CWE-116,CWE-116,CWE-116,,,True,True,1.0,1.0,1.0
CVE-2022-0125,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0137,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0140,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2022-0152,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0163,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0164,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0166,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2022-0171,True,True,CWE-226,CWE-226,CWE-226,,,True,True,1.0,1.0,1.0
CVE-2022-0172,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-0174,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-0175,True,True,CWE-909,CWE-909,CWE-909,,,True,True,1.0,1.0,1.0
CVE-2022-0178,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0179,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0183,True,True,CWE-311,CWE-311,CWE-311,,,True,True,1.0,1.0,1.0
CVE-2022-0184,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-0185,True,True,CWE-191;CWE-122,CWE-191;CWE-122,,CWE-191;CWE-122,CWE-191;CWE-122,False,False,0.0,0.0,0
CVE-2022-0188,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2022-0203,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0204,True,True,CWE-190;CWE-122,CWE-190;CWE-122,,CWE-190;CWE-122,CWE-190;CWE-122,False,False,0.0,0.0,0
CVE-2022-0207,True,True,CWE-362,CWE-362,CWE-362,,,True,True,1.0,1.0,1.0
CVE-2022-0210,True,True,CWE-79;CWE-116,CWE-79;CWE-116,,CWE-79;CWE-116,CWE-79;CWE-116,False,False,0.0,0.0,0
CVE-2022-0214,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-0217,True,True,CWE-776;CWE-611,CWE-776;CWE-611,,CWE-776;CWE-611,CWE-776;CWE-611,False,False,0.0,0.0,0
CVE-2022-0220,True,True,CWE-79;CWE-116,CWE-79;CWE-116,,CWE-79;CWE-116,CWE-79;CWE-116,False,False,0.0,0.0,0
CVE-2022-0222,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2022-0224,True,True,CWE-89,CWE-89,CWE-89,,,True,True,1.0,1.0,1.0
CVE-2022-0229,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0235,True,True,CWE-214;CWE-201,CWE-201;CWE-214,,CWE-214;CWE-201,CWE-201;CWE-214,False,False,0.0,0.0,0
CVE-2022-0236,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0247,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2022-0258,True,True,CWE-89,CWE-89,CWE-89,,,True,True,1.0,1.0,1.0
CVE-2022-0261,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0270,True,True,CWE-284;CWE-20,CWE-20;CWE-284,,CWE-284;CWE-20,CWE-20;CWE-284,False,False,0.0,0.0,0
CVE-2022-0277,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2022-0280,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2022-0282,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-0287,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0289,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0293,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0295,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0296,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0297,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0298,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0300,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0301,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-0302,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0304,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0306,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0307,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0308,True,True,CWE-416;CWE-122,CWE-122;CWE-416,,CWE-416;CWE-122,CWE-122;CWE-416,False,False,0.0,0.0,0
CVE-2022-0310,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0311,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0315,True,True,CWE-377,CWE-377,CWE-377,,,True,True,1.0,1.0,1.0
CVE-2022-0318,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0323,True,True,CWE-1336,CWE-1336,CWE-1336,,,True,True,1.0,1.0,1.0
CVE-2022-0330,True,True,CWE-281,CWE-281,CWE-281,,,True,True,1.0,1.0,1.0
CVE-2022-0333,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-0334,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-0338,True,True,CWE-532;CWE-732,CWE-732;CWE-532,,CWE-532;CWE-732,CWE-732;CWE-532,False,False,0.0,0.0,0
CVE-2022-0342,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-0345,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0351,True,True,CWE-786,CWE-786,CWE-786,,,True,True,1.0,1.0,1.0
CVE-2022-0355,True,True,CWE-212;CWE-201,CWE-201;CWE-212,,CWE-212;CWE-201,CWE-201;CWE-212,False,False,0.0,0.0,0
CVE-2022-0363,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0366,True,True,CWE-89,CWE-89,CWE-89,,,True,True,1.0,1.0,1.0
CVE-2022-0367,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-0373,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-0377,True,True,CWE-327;CWE-73,CWE-73;CWE-327,,CWE-327;CWE-73,CWE-73;CWE-327,False,False,0.0,0.0,0
CVE-2022-0382,True,True,CWE-909,CWE-909,CWE-909,,,True,True,1.0,1.0,1.0
CVE-2022-0390,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0391,True,True,CWE-93,CWE-93,CWE-93,,,True,True,1.0,1.0,1.0
CVE-2022-0398,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0403,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-0404,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-0406,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-0414,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-0421,True,True,CWE-862;CWE-79;CWE-116,CWE-862;CWE-79;CWE-116,,CWE-862;CWE-79;CWE-116,CWE-862;CWE-79;CWE-116,False,False,0.0,0.0,0
